DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,3,Incorrect setting of the default gateway which is used in the Ethernet function.,Setting error,"(1)Check the following settings.
・Default gateway of network in maintenance mode",,,,HWC
,,,4,Incorrect setting of the host address which is used in the Ethernet function.,Setting error,"(1)Check the following settings.
・Server (host) of network in maintenance mode",,,,HWC
,,,30,Incorrect setting of the parameter which is used for the SNTP of the Ethernet function.,Setting error,"(1)Check the following settings.
・SNTP setting of network in maintenance mode",,,,HWC
,,,31,Incorrect setting of the IP address of the SNTP server which is used in the Ethernet function of the SNTP.,Setting error,"(1)Check the following settings.
・SNTP setting of network in maintenance mode",,,,HWC
,,,32,Incorrect setting of the IP address of the SNTP server which is used in the Ethernet function of the SNTP.,Setting error,"(1)Check the following settings.
・SNTP setting of network in maintenance mode",,,,HWC
,,,33,Incorrect setting of the DHCP parameter which is used in the Ethernet function of the SNTP.,Setting error,"(1)Check the following settings.
・SNTP setting of network in maintenance mode",,,,HWC
,,,70,Incorrect setting of the host name which is used in the Ethernet function.,Setting error,"(1)Check the following settings.
・Host name of network in maintenance mode",,,,HWC
,,,71,Incorrect setting of the IP address of the DNS server which is used in the Ethernet function of the DNS.,Setting error,"(1)Check the following settings.
・DNS setting of network in maintenance mode",,,,HWC
,,,73,Incorrect setting of the DHCP parameter which is used in the Ethernet function of the DNS.,Setting error,"(1)Check the following settings.
・DNS setting of network in maintenance mode",,,,HWC
,,,74,Incorrect setting of the DHCP parameter which is used in the Ethernet function of the DNS.,Setting error,"(1)Check the following settings.
・DNS setting of network in maintenance mode",,,,HWC
,,,75,Incorrect setting of the domain which is used in the Ethernet function.,Setting error,"(1)Check the following settings.
・Domain name of network in maintenance mode",,,,HWC
1221,ETHERNET INITIAL PROCESS ERROR,"An error occurred in the initialization of the Ethernet function.
In the system that uses EtherNet/IP board(PCU-ETHIO), this alarm may be caused by the offline alarm (alarm code is 0000 - 0999).",1,An error occurred in the device initialization process of the Ethernet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,2,An error occurred in the IP address setting process of the Ethernet function.,Setting error ,"(1)Check the following settings.
・IP address setting of network in maintenance mode""
",,,,HWC
,,,,,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,3,An error occurred in the subnet mask setting process of the Ethernet function.,Setting error ,"(1)Check the following settings.
・Subnet mask of network in maintenance mode",,,,HWC
,,,,,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,4,An error occurred in the default gateway setting process of the Ehternet function.,Setting error,"(1)Check the following settings.
・Default gateway of network in maintenance mode
",,,,HWC
,,,,,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,5,An error occurred in the host name setting process of the Ehternet function.,Setting error,"(1)Check the following settings.
・Server (host) of network in maintenance mode",,,,HWC
,,,,,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,6,An error occurred in the MAC address getting process of the Ehternet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,20,An error occurred in the Web server task creating process of the Ehternet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,21,An error occurred in the FTP server task creating process of the Ehternet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,22,An error occurred in the FTP client task creating process of the Ehternet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,30,An error occurred in the semaphore generation process for access exclusion of the Ethernet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,50,An error occurred in the Web server task management ID getting process of the Ehternet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,51,An error occurred in the FTP server task management ID getting process of the Ehternet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,59,An error occurred in the DHCP acquisition item setting process of the Ethernet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,60,An error occurred in the DHCP initialization process of the Ethernet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,61,An error occurred in the DHCP interface of the Ethernet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,62,The data acquisition process from the server did not complete within regulated time.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,63,The data acquired from the server were found illegal in the DHCP of the Ethernet function.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,64,An error occurred in the subnet mask acquisition process in the DHCP of the Ethernet function.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,65,An error occurred in the DNS server address acquisition process in the DHCP of the Ethernet function.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,66,An error occurred in the Ethernet function DNS domain getting process in the DHCP of the Ethernet function.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,67,An error occurred in the SNTP server address acquisition process in the DHCP of the Ethernet function.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,68,An error occurred in the IP address acquisition process in the DHCP of the Ethernet function.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,69,An error occurred in the DHCP interface structure object mapping process of the Ethernet function.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,70,An error occurred in the DNS resolver initialization process of the Ethernet function.,Setting error,"(1)Check the following settings.
・The domain name
・The DNS related settings
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,71,An error occurred in the DNS resolver setting of the Ethernet function.,Setting error,"(1)Check the following settings.
・The domain name
・The DNS related settings
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,72,The parameter setting error occurred in the DNS resolver setting of the Ethernet function.,Setting error,"(1)Check the following settings.
・The domain name
・The DNS related settings
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,73,The mode error occurred in the DNS resolver setting of the Ethernet function.,Setting error,"(1)Check the following settings.
・The domain name
・The DNS related settings
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,80,An error occurred in the basic library initialization process of the Ethernet function.,Other system failure,"When EtherNet/IP (PCU-ETHIO) is enabled and offline alarm (alarm code is 0000 - 0999)  is occurred, take countermeasures of the offline alarm.",,,,HWC
,,,,,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,81,An error occurred in the initialization process other than basic library of the Ethernet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,100,An error occurred in the IP address acquisition process in the DHCP of the Ethernet function.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,240,An error occurred in the start process of the Ethernet function Telnet (for onboard).,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,241,An error occurred in the start process of the Ethernet function Telnet (for expand).,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
1222,IP ADDRESS SET FAIL(DHCP),The IP address acquired in the DHCP of the Ethernet function is not enabled.,,IP address could not be obtained at DHCP.,Setting error,"(1)Check the following settings.
・The DHCP server operation
・The network status",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
1226,IO MODULE PROC TIMEOUT,Data exchange processing was not completed within definded period in IO module which type is PCI.,16,Data exchange processing of EtherNet/IP board or PROFINET board which made by Molex was not completed within defineded period. This subcode means that IO module No.16 occurs this alarm..  ,Network Setting error,"(1) Change the network setting to reduce the numbers of packets less than 3000 packets/seconds.
(2) Confirm the network setting. i.e. ethernet loop will occur this alarm.",,,,HWC
,,,,,IO module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the IO module which No. is 16. Save the CMOS.BIN before replace the IO module to be safe.  
",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,17,Data exchange processing of EtherNet/IP board or PROFINET board which made by Molex was not completed within defineded period. This subcode means that IO module No.17 occurs this alarm..  ,Network Setting error,"(1) Change the network setting to reduce the numbers of packets less than 3000 packets/seconds.
(2) Confirm the network setting. i.e. ethernet loop will occur this alarm.",,,,HWC
,,,,,IO module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the IO module which No. is 17. Save the CMOS.BIN before replace the IO module to be safe.  
",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,18,Data exchange processing of EtherNet/IP board or PROFINET board which made by Molex was not completed within defineded period. This subcode means that IO module No.18 occurs this alarm..  ,Network Setting error,"(1) Change the network setting to reduce the numbers of packets less than 3000 packets/seconds.
(2) Confirm the network setting. i.e. ethernet loop will occur this alarm.",,,,HWC
,,,,,IO module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the IO module which No. is 18. Save the CMOS.BIN before replace the IO module to be safe.  
",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
,,,19,Data exchange processing of EtherNet/IP board or PROFINET board which made by Molex was not completed within defineded period. This subcode means that IO module No.19 occurs this alarm..  ,Network Setting error,"(1) Change the network setting to reduce the numbers of packets less than 3000 packets/seconds.
(2) Confirm the network setting. i.e. ethernet loop will occur this alarm.",,,,HWC
,,,,,IO module failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the IO module which No. is 19. Save the CMOS.BIN before replace the IO module to be safe.  
",,,,HWC
,,,,,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board. ",,,,HWC
1300,SERVO CPU SYNCHRONIZING ERROR,"The DX100 system performs serial communications between the YCP01 (the main CPU board) and EAXA01/EAXA02 (AXIS board) board, checking the synchronization of the servo regular process and the communication process. This alarm occurs if any synchronization error is detected.",,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
1301,COMMUNICATION ERROR(SERVO),This alarm occurs if there is a communication error between the robot interface board (YIF01) and the servo control board (EAXA01).,0,Communication status error,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,1,Watchdog timer error,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,2,JL0101 alarm,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,3,Communication status error,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,4,Data consistency error,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN.",,,,SERVO
,,,,,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
1302,COMMUNICATION ERROR(SERVO I/O),This alarm occurs if there is a communication error between the servo control board (EAXA01) and the power-on unit (YSU01).,1,No interrupt from servo I/O communications (JL098) occurred. (Communication loop back),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace theYIF01 board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,2,The servo I/O communications (JL098) received status is incorrect. (No interrupt),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
,,,,,YPS unit failure,"(1)Turn the power OFF then back ON.
(2) If the alarm occurs again, check the LED of the YPS01 power unit: If any of the following red LED indications; +5V or +24V, FAN, OHT has lighten up, replace the YPS01 power unit. 
",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,YIF01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace theYIF01 board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,4,The servo I/O communications (JL098) buffer switch status is incorrect. (Watchdog timer error),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN515
・YIF01-CN113",,,,SERVO
